postal_code;latitude;longitude
831 52;63.1792;14.6357
831 61;63.1792;14.6357
831 72;63.1792;14.6357
831 83;63.1792;14.6357
832 43;63.1833;14.5333
832 47;63.1833;14.5333
832 53;63.1833;14.5333
832 96;63.1833;14.5333
833 21;63.8521;15.5558
833 33;63.8521;15.5558
833 35;63.8521;15.5558
833 51;64.1083197;16.2005997
833 59;64.1137054;16.2037251
834 00;63.1766832;14.6360681
834 32;63.0759;14.832
835 32;63.3259;14.4488
835 40;63.354384;14.2461779
835 41;63.3167;14.4667
835 61;63.6706564;14.6122235
835 63;63.6705026;14.6127559
835 93;63.3871204;13.9208362
835 95;63.2687029;14.2591817
835 96;63.3345266;13.9649807
835 97;63.4666082;14.0109886
836 31;63.3167;14.8167
836 93;63.3833;14.8833
837 31;63.35;13.4833
837 41;63.3167;13.6333
837 52;63.3984;13.0802
837 93;63.35;13.4833
837 95;63.3333;13.2667
837 97;63.3984;13.0802
837 98;63.3984;13.0802
840 12;62.5;16.15
840 13;62.4833;16.3333
840 24;62.45;14.9167
840 31;62.65;14.35
840 35;62.5484;14.3647
840 40;62.7667;14.4353
840 50;62.9167;15.2333
840 60;62.7507;15.4219
840 64;62.9833;16.0833
840 70;63.1104;16.3538
840 73;63.0333;16.6167
840 80;61.85;14.0667
840 85;62.1167;13.2667
840 90;62.1833;14.95
840 91;62.3;14.0333
840 92;62.45;13.8667
840 93;62.4229;13.521
840 94;62.4415;12.6755
840 95;62.5333;12.55
840 97;62.6371;12.4444
840 98;62.5437;12.3327
841 00;62.525;15.659
841 32;62.525;15.659
841 33;62.525;15.659
841 34;62.525;15.659
841 93;62.4333;15.4667
841 97;62.5333;15.9167
842 32;62.0341;14.3658
842 33;62.0341;14.3658
842 91;62.0341;14.3658
843 31;62.7508999;15.4222341
843 41;62.9147886;15.2341148
843 91;62.753432;15.4163126
844 31;63.1121854;16.3524167
844 41;62.9008707;16.6301659
844 51;63.1676171;15.6032081
844 61;62.983961;16.0865203
845 31;62.7675405;14.4336458
845 51;63.4875834;14.2001859
845 71;62.9974328;14.3355347
845 91;63.1145135;14.1177522
845 93;63.1766832;14.6360681
845 94;62.5484;14.3647
845 95;62.4694842;14.5506413
845 97;62.5283019;14.1944046
851 86;62.3913;17.3063
852 29;62.3913;17.3063
852 30;62.3913;17.3063
852 31;62.3913;17.3063
852 32;62.3913;17.3063
852 34;62.3913;17.3063
852 36;62.3913;17.3063
853 50;62.3913;17.3063
853 57;62.3913;17.3063
854 62;62.3913;17.3063
854 66;62.3913;17.3063
854 67;62.3913;17.3063
856 30;62.3913;17.3063
856 32;62.3913;17.3063
856 33;62.3913;17.3063
856 43;62.3913;17.3063
856 44;62.3913;17.3063
856 45;62.3913;17.3063
856 50;62.3913;17.3063
857 31;62.3913;17.3063
857 32;62.3913;17.3063
857 41;62.3913;17.3063
857 50;62.3913;17.3063
857 53;62.3913;17.3063
860 13;62.4167;16.6
860 25;62.4833;17.15
860 30;62.51;17.3714
860 35;62.505;17.5133
860 40;62.5667;17.1
860 41;62.7;16.8
861 24;62.487;17.3257
861 31;62.487;17.3257
861 34;62.487;17.3257
861 35;62.487;17.3257
861 39;62.5259096;17.3695059
861 42;62.5090396;17.3691477
861 93;62.6912999;17.202087
861 95;62.5311695;17.6083215
862 02;62.2634;17.3835
862 31;62.2936;17.375
862 95;62.2634;17.3835
863 33;62.4581;17.3489
863 37;62.3913;17.3063
864 31;62.35;17.0333
864 33;62.35;17.0333
864 92;62.35;17.0333
865 31;62.4489;17.4047
865 33;62.4489;17.4047
870 10;62.6667;17.8333
870 16;62.8167;17.85
870 30;62.9333;18.3167
870 31;62.9833;18.4333
870 32;62.9889;18.3611
870 33;63.05;18.3333
870 52;62.8667;17.95
871 30;62.6323;17.9379
871 31;62.6323;17.9379
871 32;62.6323;17.9379
871 40;62.6323;17.9379
871 41;62.6323;17.9379
871 45;62.6323;17.9379
871 50;62.6323;17.9379
871 51;62.6323;17.9379
871 52;62.6323;17.9379
871 54;62.6323;17.9379
871 60;62.6323;17.9379
871 62;62.6323;17.9379
871 92;62.6323;17.9379
871 94;62.7667;17.4167
872 30;62.9316;17.7765
872 34;62.9316;17.7765
872 64;62.8833;17.85
872 75;62.9322;17.9069
872 93;62.8833;17.85
872 94;62.9187;17.8711
872 98;62.8667;18.0333
873 30;63;17.6833
880 30;63.4333;16.9
880 37;63.6833;16.9
880 40;63.55;16.4833
880 41;63.4167;16.5333
880 50;63.8167;16.4
880 51;63.9333;16.35
881 04;63.1667;17.2667
881 30;63.1667;17.2667
881 31;63.1667;17.2667
881 33;63.1667;17.2667
881 35;63.1667;17.2667
881 41;63.1667;17.2667
881 50;63.1667;17.2667
881 91;63.1667;17.2667
881 95;63.1167;17.7333
882 30;63.1833;17.0667
882 40;63.1833;17.0667
890 35;63.3333;19.1667
890 50;63.5667;18.55
890 51;63.6333;18.6833
890 54;63.7;18.8
891 31;63.2909;18.7153
891 33;63.2909;18.7153
891 35;63.2909;18.7153
891 36;63.2909;18.7153
891 38;63.2909;18.7153
891 41;63.2909;18.7153
891 42;63.2909;18.7153
891 51;63.2909;18.7153
891 77;63.2667;18.7667
891 89;63.2909;18.7153
892 30;63.25;18.7167
892 32;63.25;18.7167
892 51;63.25;18.7167
893 30;63.2;18.5
893 31;63.2;18.5
893 40;63.1667;18.5667
893 95;63.3;18.3
893 99;63.0167;18.65
894 30;63.3;18.6
894 31;63.3;18.6
895 30;63.4465;18.1102
895 40;63.396716;18.2492725
895 97;63.3833;17.9
895 98;63.7833;17.6333
896 31;63.3358094;19.171946
896 32;63.3333219;19.1457591
896 91;63.3333;19.1667
896 93;63.4833;18.9667
901 32;63.8284;20.2597
901 37;63.8284;20.2597
903 20;63.8284;20.2597
903 25;63.8284;20.2597
903 26;63.8284;20.2597
903 28;63.8284;20.2597
903 29;63.8284;20.2597
903 33;63.8284;20.2597
903 34;63.8146543;20.2940585
903 37;63.8284;20.2597
903 42;63.8284;20.2597
903 43;63.8284;20.2597
903 52;63.8284;20.2597
903 54;63.8284;20.2597
903 61;63.8284;20.2597
903 64;63.8284;20.2597
904 20;63.8284;20.2597
904 21;63.8284;20.2597
904 22;63.8284;20.2597
904 31;63.8284;20.2597
904 32;63.8284;20.2597
904 33;63.8284;20.2597
904 34;63.8284;20.2597
904 36;63.8284;20.2597
904 40;63.8116;20.1833
905 31;63.6050969;19.9090161
905 83;63.8284;20.2597
905 88;63.8284;20.2597
905 91;63.8284;20.2597
906 20;63.8284;20.2597
906 21;63.8284;20.2597
906 27;63.8284;20.2597
906 37;63.8284;20.2597
906 40;63.8284;20.2597
906 52;63.8284;20.2597
906 54;63.8284;20.2597
907 30;63.8284;20.2597
907 37;63.8284;20.2597
907 40;63.8284;20.2597
907 43;63.8284;20.2597
907 46;63.8284;20.2597
907 50;63.8284;20.2597
907 88;63.8333;20.4833
910 20;64.1333;17.7792
910 60;64.1667;17.3333
910 94;64.1333;17.7792
911 31;63.9068;19.7571
911 32;63.9068;19.7571
911 33;63.9068;19.7571
911 35;63.9333;19.8333
911 36;63.9333;19.8333
912 32;64.6268;16.6563
913 31;63.706;20.3641
913 32;63.706;20.3641
913 42;63.7;20.3167
914 31;63.5685;19.5024
914 32;63.5685;19.5024
914 92;63.5333;19.4
914 94;63.75;19.3167
914 95;63.75;19.6333
915 31;64.1932;20.8481
915 32;64.1932;20.8481
915 34;64.2667;21.05
915 98;64.0667;20.85
916 31;63.9303;19.2137
916 91;63.9303;19.2137
916 92;63.9303;19.2137
917 04;64.8505;15.0735
917 31;64.2618;16.4131
917 32;64.2618;16.4131
918 31;63.9038;20.5501
918 92;64.0333;20.4667
919 31;63.9333;17.2667
919 93;64.0833;18.4
920 20;64.5958098;18.6763669
920 51;65;17.6667
920 64;65.7115;15.2584
920 66;65.7115;15.2584
920 70;65.5348;17.537
920 73;65.3167;17.9333
921 31;64.5954;18.6735
921 32;64.5954;18.6735
921 34;64.5954;18.6735
921 35;64.5954;18.6735
921 42;64.5954;18.6735
921 45;64.5954;18.6735
921 82;64.5954;18.6735
921 91;64.5954;18.6735
921 94;64.8167;18.8833
922 31;64.2017;19.7195
922 32;64.2017;19.7195
922 63;64.0333;20.1
922 73;64.3167;19.6333
922 77;64.25;20.2667
922 94;64.1;19.6833
922 95;64.25;19.3167
923 31;65.0959;17.1173
923 32;65.0959;17.1173
923 94;65.1389948;16.0687457
923 97;65.4333;16.25
924 31;65.3167;17.9333
924 32;65.3167;17.9333
924 92;65.3333;17.5833
924 93;65.3167;17.9333
924 95;65.3167;17.9333
930 10;65.5203;18.8533
930 15;65.5203;18.8533
930 47;65.3;20.6333
930 61;65;17.6833
930 70;65.185;18.7424
930 81;65.2667;19.6333
930 82;65.45;19.3833
930 90;66.0517;17.8861
930 91;65.6;18.1667
931 31;64.7507;20.9528
931 32;64.7507;20.9528
931 33;64.7507;20.9528
931 34;64.7507;20.9528
931 36;64.7507;20.9528
931 37;64.7507;20.9528
931 38;64.7507;20.9528
931 40;64.7507;20.9528
931 44;64.7507;20.9528
931 48;64.7507;20.9528
931 50;64.7507;20.9528
931 57;64.7507;20.9528
931 61;64.7507;20.9528
931 62;64.7507;20.9528
931 70;64.7507;20.9528
931 76;64.7507;20.9528
931 86;64.7507;20.9528
931 92;64.7507;20.9528
931 96;64.7507;20.9528
932 32;64.6833;21.2333
932 36;64.7126;21.1658
932 37;64.7126;21.1658
932 51;64.620647;21.1937348
932 61;64.3688807;21.316839
933 00;65.5920768;19.1802828
933 32;65.5903;19.1668
933 33;65.5903;19.1668
933 34;65.5903;19.1668
934 21;64.8357;20.9845
934 31;64.8357;20.9845
934 51;64.9532777;21.2110498
934 92;64.8357;20.9845
934 96;64.8357;20.9845
935 31;64.9121;19.4815
935 32;64.9121;19.4815
935 93;64.9121;19.4815
936 31;64.8667;20.3833
936 32;64.8667;20.3833
936 51;65.0578512;20.0316017
936 93;64.8667;20.3833
937 31;64.5167;20.65
937 33;64.3492;20.5041
938 31;66.0517;17.8861
938 95;65.8339;18.0231
939 32;65.185;18.7424
940 10;65.316698;21.4800363
940 15;65.316698;21.4800363
940 25;65.316698;21.4800363
941 32;65.3172;21.4794
941 33;65.3172;21.4794
941 37;65.3172;21.4794
941 38;65.3172;21.4794
941 40;65.3172;21.4794
941 43;65.3172;21.4794
941 47;65.3172;21.4794
941 50;65.3172;21.4794
941 53;65.3172;21.4794
941 61;65.3172;21.4794
941 62;65.3172;21.4794
941 63;65.3172;21.4794
941 64;65.3172;21.4794
942 31;65.6762;21.0016
942 33;65.6762;21.0016
942 91;65.652;20.8647
942 94;65.5333;21.1667
942 95;65.85;20.5167
943 00;65.316698;21.4800363
943 31;65.35;21.4
944 71;65.3172;21.4794
944 72;65.3172;21.4794
944 94;65.15;21.4833
945 31;65.4167;21.45
945 33;65.4333;21.7
945 91;65.4167;21.45
946 31;65.35;21.2
946 92;65.3667;21.1333
950 40;65.9124;22.6513
950 42;66.0667;22.7167
951 43;65.584819;22.1567026
952 32;65.853;23.1565
952 33;65.853;23.1565
952 43;65.9124;22.6513
952 50;65.853;23.1565
952 61;65.853;23.1565
952 62;65.853;23.1565
952 72;65.85;23.5
953 24;65.8355;24.1368
953 31;65.8355;24.1368
953 36;65.8355;24.1368
953 94;65.75;23.7333
954 31;65.6333;22.0167
954 32;65.6333;22.0167
955 31;65.8548;22.2913
955 91;65.8548;22.2913
955 95;66;22
956 31;66.3275;22.8441
956 91;66.3275;22.8441
956 92;66.3275;22.8441
956 98;66.654;22.1961
957 23;66.5667;23.85
957 31;66.3878;23.6543
957 93;66.8;24
960 24;66.084;20.955
960 30;66.4304;20.6243
960 33;66.4667;20.8833
961 00;65.8252;21.6886
961 31;65.8252;21.6886
961 34;65.8252;21.6886
961 35;65.8252;21.6886
961 36;65.8252;21.6886
961 37;65.8252;21.6886
961 43;65.8252;21.6886
961 45;65.8252;21.6886
961 48;65.8252;21.6886
961 64;65.8252;21.6886
961 73;65.8252;21.6886
961 74;65.8252;21.6886
961 97;66.0833;21.8333
962 05;66.1461;19.9901
962 32;66.6066;19.8232
962 99;66.6066;19.8232
971 80;65.5842;22.1546
972 00;65.5842;22.1546
972 31;65.5842;22.1546
972 32;65.5842;22.1546
972 33;65.5842;22.1546
972 34;65.5842;22.1546
972 35;65.5842;22.1546
972 36;65.5842;22.1546
972 38;65.5842;22.1546
972 41;65.5842;22.1546
972 42;65.5842;22.1546
972 51;65.5842;22.1546
972 52;65.5842;22.1546
973 31;65.5842;22.1546
973 33;65.5842;22.1546
973 34;65.5842;22.1546
973 41;65.5842;22.1546
973 45;65.5842;22.1546
973 46;65.5842;22.1546
974 32;65.5842;22.1546
974 34;65.5842;22.1546
974 35;65.5842;22.1546
974 52;65.5842;22.1546
975 93;65.5842;22.1546
975 94;65.5842;22.1546
975 97;65.5842;22.1546
976 33;65.5842;22.1546
977 51;65.5842;22.1546
980 10;67.6759;21.642
980 20;67.4557;22.1795
980 41;66.9167;21.55
980 42;67.0167;21.8167
980 60;66.8518;23.0552
980 61;67.1514;22.6368
980 65;67;22.5
981 31;67.8557;20.2251
981 33;67.8557;20.2251
981 34;67.8557;20.2251
981 35;67.8557;20.2251
981 37;67.8557;20.2251
981 38;67.8557;20.2251
981 39;67.8557;20.2251
981 44;67.8557;20.2251
981 91;67.85;20.6167
982 04;67.1339;20.6528
982 06;66.75;20.95
982 28;67.1339;20.6528
982 31;67.1339;20.6528
982 32;67.1339;20.6528
982 34;67.1339;20.6528
982 36;67.1339;20.6528
982 38;67.1339;20.6528
982 39;67.1339;20.6528
983 33;67.1753;20.655
983 36;67.1753;20.655
983 41;67.1833;20.75
984 31;67.2128;23.3661
984 32;67.2128;23.3661
